Airport Code,Time,Temperature,Dew Point,Humidity,Sea Level Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions,WinDirDegrees,Date
KJFK, 4:51 PM,87.1,69.1,55,29.79,10,WSW,16.1,-,N/A,,Mostly Cloudy,240,7/27/12 20:51
KLGA, 4:51 PM,90,66.9,46,29.78,10,WSW,10.4,-,N/A,,Mostly Cloudy,250,7/27/12 20:51
KNYC, 4:51 PM,86,66,51,29.78,10,WNW,6.9,-,N/A,,Clear,300,7/27/12 20:51
KEWR, 5:51 PM,88,70,55,29.79,10,WNW,11.5,17.3,N/A,,Mostly Cloudy,290,7/27/12 21:51
KJFK, 5:51 PM,86,68,55,29.79,10,WSW,12.7,-,N/A,,Mostly Cloudy,240,7/27/12 21:51
KLGA, 5:51 PM,90,66,45,29.78,10,West,8.1,-,N/A,,Mostly Cloudy,280,7/27/12 21:51
KNYC, 5:51 PM,84.9,69.1,59,29.79,10,Variable,4.6,-,N/A,,Partly Cloudy,0,7/27/12 21:51
KEWR, 6:51 PM,88,69.1,53,29.8,10,WSW,8.1,-,N/A,,Mostly Cloudy,240,7/27/12 22:51
KJFK, 6:51 PM,86,68,55,29.81,10,SW,10.4,-,N/A,,Mostly Cloudy,230,7/27/12 22:51
KLGA, 6:51 PM,89.1,66.9,48,29.79,10,West,8.1,-,N/A,,Mostly Cloudy,260,7/27/12 22:51
KNYC, 6:51 PM,84.9,66,53,29.8,10,Calm,Calm,-,N/A,,Partly Cloudy,0,7/27/12 22:51
KEWR, 7:51 PM,86,69.1,57,29.81,10,WSW,9.2,-,N/A,,Mostly Cloudy,250,7/27/12 23:51
KJFK, 7:51 PM,84,69.1,61,29.83,10,WSW,9.2,-,N/A,,Mostly Cloudy,240,7/27/12 23:51
KLGA, 7:51 PM,86,68,55,29.81,10,NW,3.5,-,N/A,,Mostly Cloudy,320,7/27/12 23:51
KNYC, 7:51 PM,84,68,58,29.82,10,West,4.6,-,N/A,,Partly Cloudy,270,7/27/12 23:51
KEWR, 8:51 PM,84.9,70,61,29.83,10,West,6.9,-,N/A,,Mostly Cloudy,270,7/28/12 0:51
KJFK, 8:51 PM,82,70,67,29.84,10,SW,5.8,-,N/A,,Mostly Cloudy,230,7/28/12 0:51
KLGA, 8:51 PM,84.9,68,57,29.83,10,North,5.8,-,N/A,,Mostly Cloudy,360,7/28/12 0:51
KNYC, 8:51 PM,84,66.9,56,29.83,10,North,4.6,-,N/A,,Clear,10,7/28/12 0:51
KEWR, 9:51 PM,84.2,69.8,62,29.85,10,NW,4.6,-,N/A,,Overcast,320,7/28/12 1:51
KJFK, 9:51 PM,82.9,70,65,29.87,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/28/12 1:51
KLGA, 9:51 PM,84.2,68,58,29.85,10,North,4.6,-,N/A,,Overcast,10,7/28/12 1:51
KNYC, 9:51 PM,82,66,58,29.86,10,Calm,Calm,-,N/A,,Clear,0,7/28/12 1:51
KEWR, 10:51 PM,82,68,62,29.85,10,NE,3.5,-,N/A,,Mostly Cloudy,40,7/28/12 2:51
KJFK, 10:51 PM,82,70,67,29.86,10,SSW,4.6,-,N/A,,Mostly Cloudy,200,7/28/12 2:51
KLGA, 10:51 PM,84,66.9,56,29.85,10,East,3.5,-,N/A,,Mostly Cloudy,100,7/28/12 2:51
KNYC, 10:51 PM,81,66,60,29.86,10,Calm,Calm,-,N/A,,Clear,0,7/28/12 2:51
KEWR, 11:51 PM,82.9,68,60,29.86,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/28/12 3:51
KJFK, 11:51 PM,79,72,79,29.87,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/28/12 3:51
KLGA, 11:51 PM,84,68,58,29.86,10,East,3.5,-,N/A,,Mostly Cloudy,90,7/28/12 3:51
KNYC, 11:51 PM,80.1,66.9,64,29.86,10,NE,3.5,-,N/A,,Mostly Cloudy,40,7/28/12 3:51
KEWR, 12:51 AM,82,66.9,60,29.86,10,North,4.6,-,N/A,,Mostly Cloudy,360,7/28/12 4:51
KJFK, 12:51 AM,79,71.1,77,29.86,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/28/12 4:51
KLGA, 12:51 AM,81,69.1,67,29.86,10,NE,4.6,-,N/A,,Mostly Cloudy,40,7/28/12 4:51
KNYC, 12:51 AM,80.1,66,62,29.86,10,Calm,Calm,-,N/A,,Partly Cloudy,0,7/28/12 4:51
KEWR, 1:51 AM,79,68,69,29.86,10,NNE,4.6,-,N/A,,Mostly Cloudy,30,7/28/12 5:51
KJFK, 1:51 AM,78.1,72,81,29.87,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/28/12 5:51
KLGA, 1:51 AM,75.9,73,91,29.86,10,ENE,11.5,-,N/A,,Mostly Cloudy,60,7/28/12 5:51
KNYC, 1:51 AM,78.1,68,71,29.86,10,NE,3.5,-,N/A,,Partly Cloudy,40,7/28/12 5:51
KLGA, 2:33 AM,73.4,71.6,94,29.88,10,NE,16.1,-,N/A,,Mostly Cloudy,40,7/28/12 6:33
KEWR, 2:51 AM,78.1,68,71,29.86,10,North,5.8,-,N/A,,Mostly Cloudy,10,7/28/12 6:51
KJFK, 2:51 AM,78.1,72,81,29.88,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/28/12 6:51
KLGA, 2:51 AM,73.9,72,93,29.88,10,NE,12.7,-,N/A,,Mostly Cloudy,40,7/28/12 6:51
KNYC, 2:51 AM,75.9,70,82,29.88,10,ENE,8.1,-,N/A,,Clear,60,7/28/12 6:51
KLGA, 3:12 AM,73.4,71.6,94,29.88,10,NE,12.7,-,N/A,,Overcast,40,7/28/12 7:12
KNYC, 3:38 AM,73.9,70,87,29.9,9,Variable,5.8,-,N/A,,Scattered Clouds,0,7/28/12 7:38
KNYC, 3:47 AM,73.4,69.8,88,29.91,8,Variable,4.6,-,N/A,,Mostly Cloudy,0,7/28/12 7:47
KEWR, 3:51 AM,79,71.1,77,29.87,10,ENE,5.8,-,N/A,,Mostly Cloudy,60,7/28/12 7:51
KJFK, 3:51 AM,77,70,79,29.88,10,East,3.5,-,N/A,,Mostly Cloudy,80,7/28/12 7:51
KLGA, 3:51 AM,73,71.1,93,29.88,9,NE,10.4,-,N/A,,Overcast,40,7/28/12 7:51
KNYC, 3:51 AM,73.9,70,87,29.88,8,ENE,9.2,-,N/A,,Mostly Cloudy,60,7/28/12 7:51
KNYC, 4:20 AM,73.9,70,87,29.9,7,ENE,5.8,-,N/A,,Scattered Clouds,60,7/28/12 8:20
KJFK, 4:30 AM,75.2,73.4,94,29.87,9,ENE,6.9,-,N/A,,Mostly Cloudy,60,7/28/12 8:30
KEWR, 4:42 AM,75.2,71.6,89,29.87,10,NNE,10.4,-,N/A,,Mostly Cloudy,30,7/28/12 8:42
KNYC, 4:42 AM,73.9,71.1,91,29.9,7,Variable,4.6,-,N/A,,Mostly Cloudy,0,7/28/12 8:42
KEWR, 4:51 AM,75.9,72,87,29.87,10,NNE,10.4,-,N/A,,Mostly Cloudy,30,7/28/12 8:51
KJFK, 4:51 AM,75,72,90,29.88,10,ENE,6.9,-,N/A,,Overcast,70,7/28/12 8:51
KLGA, 4:51 AM,73,71.1,93,29.88,8,NE,16.1,-,N/A,,Overcast,40,7/28/12 8:51
KNYC, 4:51 AM,73.9,71.1,91,29.88,7,ENE,9.2,-,N/A,,Overcast,60,7/28/12 8:51
KEWR, 5:51 AM,75,72,90,29.88,8,NNE,8.1,-,N/A,,Mostly Cloudy,30,7/28/12 9:51
KJFK, 5:51 AM,73.9,72,93,29.9,5,East,6.9,-,N/A,,Overcast,80,7/28/12 9:51
KLGA, 5:51 AM,73.9,72,93,29.89,7,NE,12.7,-,N/A,,Overcast,50,7/28/12 9:51
KNYC, 5:51 AM,73.9,71.1,91,29.89,6,NE,5.8,-,N/A,,Overcast,50,7/28/12 9:51
KEWR, 6:01 AM,75.2,71.6,89,29.88,7,NNE,9.2,-,N/A,,Mostly Cloudy,30,7/28/12 10:01
KEWR, 6:51 AM,75.9,72,87,29.9,7,NE,6.9,-,N/A,,Overcast,50,7/28/12 10:51
KJFK, 6:51 AM,75,71.1,87,29.91,6,ENE,6.9,-,N/A,,Overcast,60,7/28/12 10:51
KLGA, 6:51 AM,73.9,72,93,29.9,5,NE,11.5,-,N/A,,Overcast,50,7/28/12 10:51
KNYC, 6:51 AM,73,70,90,29.9,4,East,8.1,-,N/A,,Overcast,80,7/28/12 10:51
KEWR, 7:51 AM,75.2,71.6,89,29.91,7,NNE,9.2,-,N/A,,Overcast,30,7/28/12 11:51
KJFK, 7:51 AM,73.9,71.1,91,29.92,7,ENE,8.1,-,N/A,,Overcast,70,7/28/12 11:51
KLGA, 7:51 AM,73.4,71.6,94,29.91,3,NE,10.4,-,N/A,,Overcast,50,7/28/12 11:51
KNYC, 7:51 AM,73,70,90,29.92,4,Variable,5.8,-,N/A,,Overcast,0,7/28/12 11:51
KEWR, 8:51 AM,75.9,72,87,29.92,7,NNE,5.8,-,N/A,,Overcast,30,7/28/12 12:51
KJFK, 8:51 AM,75,71.1,87,29.92,6,NE,8.1,-,N/A,,Overcast,50,7/28/12 12:51
KLGA, 8:51 AM,73.9,72,93,29.91,3,NE,11.5,-,N/A,,Overcast,40,7/28/12 12:51
KNYC, 8:51 AM,73,71.1,93,29.92,4,East,5.8,-,N/A,,Overcast,80,7/28/12 12:51
KLGA, 9:48 AM,73.4,71.6,94,29.92,2,NE,11.5,-,N/A,,Overcast,40,7/28/12 13:48
KEWR, 9:51 AM,75.9,72,87,29.92,6,NNE,8.1,-,N/A,,Overcast,20,7/28/12 13:51
KJFK, 9:51 AM,75,72,90,29.93,6,East,9.2,-,N/A,,Overcast,100,7/28/12 13:51
KLGA, 9:51 AM,73,72,96,29.92,2,NE,10.4,-,N/A,,Overcast,40,7/28/12 13:51
KNYC, 9:51 AM,73,71.1,93,29.93,4,Variable,6.9,-,N/A,,Overcast,0,7/28/12 13:51
KNYC, 10:16 AM,73,71.1,93,29.96,3,Variable,5.8,-,N/A,,Overcast,0,7/28/12 14:16
KEWR, 10:51 AM,75.9,73,91,29.92,6,NNE,9.2,-,N/A,,Overcast,20,7/28/12 14:51
KJFK, 10:51 AM,77,72,84,29.93,7,ENE,5.8,-,N/A,,Overcast,70,7/28/12 14:51
KLGA, 10:51 AM,73.9,72,93,29.92,2.5,NE,12.7,-,N/A,,Overcast,50,7/28/12 14:51
KNYC, 10:51 AM,73.9,71.1,91,29.93,4,NE,4.6,-,N/A,,Overcast,40,7/28/12 14:51
KLGA, 11:23 AM,75.2,71.6,89,29.92,6,NE,11.5,-,N/A,,Overcast,50,7/28/12 15:23
KNYC, 11:34 AM,75.9,71.1,85,29.95,6,Variable,5.8,-,N/A,,Haze,0,7/28/12 15:34
KEWR, 11:51 AM,77,73,88,29.92,5,North,5.8,-,N/A,,Overcast,10,7/28/12 15:51
KJFK, 11:51 AM,79,72,79,29.92,9,ESE,13.8,-,N/A,,Overcast,110,7/28/12 15:51
KLGA, 11:51 AM,75.9,71.1,85,29.91,6,NE,13.8,24.2,N/A,,Haze,50,7/28/12 15:51
KNYC, 11:51 AM,75.9,71.1,85,29.92,6,ENE,6.9,-,N/A,,Haze,60,7/28/12 15:51
KLGA, 12:34 PM,75.2,71.6,89,29.9,7,NE,13.8,-,N/A,,Overcast,50,7/28/12 16:34
KEWR, 12:51 PM,79,73,82,29.89,5,Variable,3.5,-,N/A,,Haze,0,7/28/12 16:51
KJFK, 12:51 PM,78.1,71.1,79,29.91,10,ESE,11.5,-,0,Rain,Heavy Rain,120,7/28/12 16:51
KLGA, 12:51 PM,75.9,72,87,29.9,7,NE,11.5,-,N/A,,Overcast,50,7/28/12 16:51
KNYC, 12:51 PM,78.1,71.1,79,29.9,7,Variable,5.8,-,N/A,,Overcast,0,7/28/12 16:51
KEWR, 1:51 PM,78.1,73,84,29.91,6,SE,11.5,-,N/A,,Haze,140,7/28/12 17:51
KJFK, 1:51 PM,77,71.1,82,29.92,10,ESE,10.4,-,0,,Overcast,120,7/28/12 17:51
KLGA, 1:51 PM,75.9,71.1,85,29.91,10,NE,10.4,-,N/A,,Overcast,50,7/28/12 17:51
KNYC, 1:51 PM,75.9,71.1,85,29.91,7,East,3.5,-,N/A,,Overcast,100,7/28/12 17:51
KNYC, 2:07 PM,75.9,72,87,29.93,4,Variable,4.6,-,0.01,Rain,Light Rain,0,7/28/12 18:07
KEWR, 2:51 PM,77,73.9,90,29.89,6,ESE,6.9,-,0,Rain,Light Rain,120,7/28/12 18:51
KJFK, 2:51 PM,75.9,70,82,29.9,9,ESE,11.5,-,0.01,Rain,Light Rain,120,7/28/12 18:51
KLGA, 2:51 PM,75.9,72,87,29.89,10,ENE,8.1,-,0,Rain,Light Rain,60,7/28/12 18:51
KNYC, 2:51 PM,75,73,94,29.9,5,Calm,Calm,-,0.01,Rain,Light Rain,0,7/28/12 18:51
KNYC, 3:24 PM,75.9,73,91,29.92,6,Variable,3.5,-,0,,Overcast,0,7/28/12 19:24
KEWR, 3:51 PM,78.1,72,81,29.89,10,East,9.2,-,0,,Overcast,100,7/28/12 19:51
KJFK, 3:51 PM,78.1,69.1,74,29.9,10,East,10.4,-,0,,Overcast,100,7/28/12 19:51
KLGA, 3:51 PM,75,71.1,87,29.9,10,ENE,12.7,-,0,,Overcast,60,7/28/12 19:51
KNYC, 3:51 PM,75.9,73,91,29.9,7,ENE,4.6,-,0,,Overcast,70,7/28/12 19:51
KNYC, 4:42 PM,71.1,68,90,29.95,1.8,NNE,9.2,18.4,0.01,Rain,Heavy Rain,20,7/28/12 20:42
KEWR, 4:51 PM,73.9,69.1,85,29.91,10,North,13.8,-,N/A,,Overcast,10,7/28/12 20:51
KJFK, 4:51 PM,78.1,70,76,29.92,10,East,8.1,-,N/A,,Overcast,80,7/28/12 20:51
KLGA, 4:51 PM,72,68,87,29.92,3,North,16.1,23,0.01,Rain,Light Rain,10,7/28/12 20:51
KNYC, 4:51 PM,70,68,93,29.93,1.5,Variable,6.9,18.4,0.06,Rain,Rain,0,7/28/12 20:51
KLGA, 4:53 PM,71.6,69.8,94,29.92,2,North,17.3,-,0,Rain,Heavy Rain,10,7/28/12 20:53
KNYC, 4:53 PM,70,69.1,97,29.95,1.8,Variable,6.9,-,0.01,Rain,Rain,0,7/28/12 20:53
KNYC, 4:58 PM,70,69.1,97,29.95,0.8,Variable,6.9,-,0.07,Rain,Heavy Rain,0,7/28/12 20:58
KLGA, 5:06 PM,69.8,69.8,100,29.92,2,ENE,13.8,-,0.14,Rain,Heavy Rain,60,7/28/12 21:06
KNYC, 5:06 PM,70,69.1,97,29.94,2,NE,9.2,-,0.11,Rain,Light Rain,50,7/28/12 21:06
KNYC, 5:11 PM,70,69.1,97,29.94,5,ENE,6.9,-,0.11,Rain,Light Rain,60,7/28/12 21:11
KLGA, 5:13 PM,69.8,69.8,100,29.91,2,NE,15,-,0.18,Rain,Rain,50,7/28/12 21:13
KNYC, 5:26 PM,70,69.1,97,29.94,9,ENE,5.8,-,0.11,,Mostly Cloudy,60,7/28/12 21:26
KJFK, 5:32 PM,71.6,69.8,94,29.91,2.5,NE,15,-,0.05,Rain,Rain,50,7/28/12 21:32
KLGA, 5:32 PM,69.8,69.8,100,29.9,5,ENE,10.4,-,0.25,Rain,Light Rain,70,7/28/12 21:32
KJFK, 5:46 PM,71.6,69.8,94,29.92,6,NE,11.5,-,0.06,Rain,Light Rain,50,7/28/12 21:46
KEWR, 5:51 PM,75,71.1,87,29.9,10,NE,8.1,-,0.01,,Mostly Cloudy,40,7/28/12 21:51
KJFK, 5:51 PM,72,70,93,29.92,7,ENE,11.5,-,0.06,Rain,Light Rain,60,7/28/12 21:51
KLGA, 5:51 PM,70,68,93,29.92,10,ENE,5.8,-,0.25,,Mostly Cloudy,60,7/28/12 21:51
KNYC, 5:51 PM,71.1,70,96,29.92,6,Calm,Calm,-,0.11,Rain,Light Rain,0,7/28/12 21:51
KJFK, 6:08 PM,71.6,69.8,94,29.91,10,NE,9.2,-,0,,Mostly Cloudy,50,7/28/12 22:08
KLGA, 6:20 PM,71.6,69.8,94,29.91,10,NE,9.2,-,0,,Mostly Cloudy,50,7/28/12 22:20
KNYC, 6:28 PM,71.1,69.1,93,29.94,7,Variable,3.5,-,0,,Scattered Clouds,0,7/28/12 22:28
KEWR, 6:51 PM,73.9,70,87,29.9,10,NNE,4.6,-,N/A,,Overcast,30,7/28/12 22:51
KJFK, 6:51 PM,72,69.1,91,29.91,10,ENE,8.1,-,0,,Mostly Cloudy,60,7/28/12 22:51
KLGA, 6:51 PM,71.1,69.1,93,29.91,10,NE,8.1,-,0,,Mostly Cloudy,50,7/28/12 22:51
KNYC, 6:51 PM,70,69.1,97,29.91,7,ENE,4.6,-,0,,Scattered Clouds,60,7/28/12 22:51
KNYC, 7:01 PM,70,69.1,97,29.94,5,Variable,5.8,-,N/A,,Mostly Cloudy,0,7/28/12 23:01
KLGA, 7:12 PM,71.6,69.8,94,29.91,10,NE,5.8,-,N/A,,Mostly Cloudy,40,7/28/12 23:12
KNYC, 7:13 PM,70,68,93,29.94,7,Variable,3.5,-,N/A,,Mostly Cloudy,0,7/28/12 23:13
KLGA, 7:14 PM,71.6,69.8,94,29.91,10,NE,6.9,-,N/A,,Mostly Cloudy,40,7/28/12 23:14
KNYC, 7:22 PM,70,68,93,29.95,7,Variable,3.5,-,N/A,,Scattered Clouds,0,7/28/12 23:22
KLGA, 7:27 PM,71.6,69.8,94,29.92,10,NE,5.8,-,N/A,,Mostly Cloudy,40,7/28/12 23:27
KEWR, 7:51 PM,72,69.1,91,29.91,10,NNE,8.1,-,0,Rain,Light Rain,20,7/28/12 23:51
KJFK, 7:51 PM,71.1,66.9,87,29.92,10,North,8.1,-,N/A,,Mostly Cloudy,350,7/28/12 23:51
KLGA, 7:51 PM,71.1,68,90,29.92,10,North,6.9,-,N/A,,Mostly Cloudy,10,7/28/12 23:51
KNYC, 7:51 PM,69.1,68,96,29.93,9,Variable,6.9,-,N/A,,Scattered Clouds,0,7/28/12 23:51
KNYC, 8:37 PM,70,68,93,29.95,10,Variable,4.6,-,N/A,,Mostly Cloudy,0,7/29/12 0:37
KLGA, 8:39 PM,71.6,69.8,94,29.91,10,NE,13.8,-,N/A,,Mostly Cloudy,50,7/29/12 0:39
KJFK, 8:47 PM,71.6,68,88,29.92,10,North,8.1,-,N/A,,Mostly Cloudy,10,7/29/12 0:47
KEWR, 8:51 PM,72,68,87,29.93,10,North,10.4,-,0,,Overcast,10,7/29/12 0:51
KJFK, 8:51 PM,71.1,68,90,29.92,10,NE,8.1,-,N/A,,Mostly Cloudy,40,7/29/12 0:51
KLGA, 8:51 PM,71.1,68,90,29.91,10,NE,12.7,-,N/A,,Mostly Cloudy,40,7/29/12 0:51
KNYC, 8:51 PM,70,68,93,29.93,9,Variable,4.6,-,N/A,,Overcast,0,7/29/12 0:51
KJFK, 9:33 PM,71.6,66.2,83,29.95,10,North,8.1,-,N/A,,Overcast,10,7/29/12 1:33
KLGA, 9:45 PM,71.6,68,88,29.95,10,ENE,6.9,-,0,Rain,Light Rain,60,7/29/12 1:45
KEWR, 9:51 PM,71.6,69.8,94,29.94,10,NNE,9.2,-,N/A,,Overcast,30,7/29/12 1:51
KJFK, 9:51 PM,71.1,66.9,87,29.96,10,NNE,6.9,-,N/A,,Mostly Cloudy,30,7/29/12 1:51
KLGA, 9:51 PM,71.6,68,88,29.94,9,NE,6.9,-,N/A,Rain,Light Rain,50,7/29/12 1:51
KNYC, 9:51 PM,69.1,68,96,29.95,8,East,4.6,-,0,Rain,Light Rain,100,7/29/12 1:51
KEWR, 10:00 PM,71.6,69.8,94,29.92,10,NE,6.9,-,0,Rain,Light Rain,50,7/29/12 2:00
KNYC, 10:12 PM,69.1,68,96,29.96,6,Calm,Calm,-,0,,Mostly Cloudy,0,7/29/12 2:12
KLGA, 10:13 PM,71.6,68,88,29.93,10,East,8.1,-,0,Rain,Light Rain,80,7/29/12 2:13
KEWR, 10:17 PM,71.6,69.8,94,29.95,10,West,6.9,-,0,Thunderstorm,Thunderstorm,280,7/29/12 2:17
KJFK, 10:27 PM,69.8,66.2,88,29.94,10,NE,8.1,-,N/A,,Mostly Cloudy,50,7/29/12 2:27
KNYC, 10:35 PM,69.1,69.1,100,29.98,3,Calm,Calm,-,0,,Mostly Cloudy,0,7/29/12 2:35
KEWR, 10:48 PM,71.6,69.8,94,29.95,10,NW,4.6,-,0,,Overcast,320,7/29/12 2:48
KEWR, 10:51 PM,72,68,87,29.95,10,North,4.6,-,0,Rain,Light Rain,350,7/29/12 2:51
KJFK, 10:51 PM,70,66.9,90,29.96,10,NE,5.8,-,N/A,,Overcast,40,7/29/12 2:51
KLGA, 10:51 PM,70,68,93,29.95,10,North,3.5,-,0,,Mostly Cloudy,350,7/29/12 2:51
KNYC, 10:51 PM,69.1,68,96,29.95,5,Calm,Calm,-,0,,Overcast,0,7/29/12 2:51
KLGA, 11:10 PM,71.6,66.2,83,29.93,10,NE,4.6,-,N/A,,Mostly Cloudy,50,7/29/12 3:10
KEWR, 11:51 PM,72,70,93,29.9,10,East,3.5,-,0,,Overcast,90,7/29/12 3:51
KJFK, 11:51 PM,70,66.9,90,29.9,10,East,9.2,-,0,Rain,Light Rain,90,7/29/12 3:51
KLGA, 11:51 PM,70,68,93,29.88,10,East,11.5,-,N/A,,Mostly Cloudy,90,7/29/12 3:51
KNYC, 11:51 PM,69.1,66,90,29.88,10,ESE,11.5,18.4,N/A,,Mostly Cloudy,110,7/29/12 3:51
KEWR, 12:14 AM,73.4,69.8,88,29.92,10,Calm,Calm,-,N/A,,Overcast,0,7/29/12 4:14
KEWR, 12:51 AM,72,69.1,91,29.94,10,Calm,Calm,-,N/A,,Overcast,0,7/29/12 4:51
KJFK, 12:51 AM,70,66.9,90,29.94,10,NNW,4.6,-,0,Rain,Light Rain,340,7/29/12 4:51
KLGA, 12:51 AM,70,66.9,90,29.93,10,NE,5.8,-,N/A,,Mostly Cloudy,50,7/29/12 4:51
KNYC, 12:51 AM,68,66.9,96,29.94,9,Calm,Calm,-,N/A,,Overcast,0,7/29/12 4:51
KEWR, 1:51 AM,72,69.1,91,29.93,10,NNE,5.8,-,N/A,,Overcast,20,7/29/12 5:51
KJFK, 1:51 AM,70,66,87,29.94,10,North,6.9,-,0,,Overcast,360,7/29/12 5:51
KLGA, 1:51 AM,70,66.9,90,29.94,10,NE,4.6,-,N/A,,Mostly Cloudy,40,7/29/12 5:51
KNYC, 1:51 AM,70,66,87,29.94,10,NNE,5.8,-,N/A,,Overcast,20,7/29/12 5:51
KLGA, 1:58 AM,71.6,66.2,83,29.93,10,NNE,4.6,-,N/A,,Overcast,20,7/29/12 5:58
KNYC, 2:06 AM,70,66,87,29.97,10,NE,4.6,-,N/A,,Overcast,50,7/29/12 6:06
KEWR, 2:12 AM,71.6,69.8,94,29.93,10,North,9.2,-,N/A,,Overcast,10,7/29/12 6:12
KEWR, 2:51 AM,71.1,68,90,29.93,10,NNE,6.9,-,N/A,,Overcast,30,7/29/12 6:51
KJFK, 2:51 AM,70,66,87,29.95,10,NNE,5.8,-,N/A,,Overcast,30,7/29/12 6:51
KLGA, 2:51 AM,71.1,66,84,29.94,10,NE,5.8,-,N/A,,Overcast,40,7/29/12 6:51
KNYC, 2:51 AM,68,66,93,29.94,10,Calm,Calm,-,N/A,,Overcast,0,7/29/12 6:51
KNYC, 3:49 AM,69.8,64.4,83,29.96,10,Variable,6.9,-,N/A,,Overcast,0,7/29/12 7:49
KEWR, 3:51 AM,70,66.9,90,29.92,10,NNE,8.1,-,N/A,,Overcast,20,7/29/12 7:51
KJFK, 3:51 AM,70,66,87,29.93,10,North,6.9,-,N/A,,Overcast,10,7/29/12 7:51
KLGA, 3:51 AM,70,66,87,29.92,10,NE,6.9,-,N/A,,Overcast,40,7/29/12 7:51
KNYC, 3:51 AM,69.1,64.9,87,29.94,10,Variable,6.9,-,N/A,,Overcast,0,7/29/12 7:51
KNYC, 4:04 AM,69.1,64.9,87,29.95,10,Variable,3.5,-,N/A,,Overcast,0,7/29/12 8:04
KNYC, 4:13 AM,69.1,66,90,29.95,10,Variable,5.8,-,N/A,,Overcast,0,7/29/12 8:13
KJFK, 4:25 AM,69.8,66.2,88,29.93,10,North,6.9,-,N/A,,Overcast,10,7/29/12 8:25
KNYC, 4:44 AM,69.1,66,90,29.95,10,Variable,3.5,-,N/A,,Overcast,0,7/29/12 8:44
KEWR, 4:51 AM,70,66.9,90,29.93,10,NNE,6.9,-,N/A,,Overcast,30,7/29/12 8:51
KJFK, 4:51 AM,69.1,66,90,29.93,10,North,9.2,-,N/A,,Mostly Cloudy,360,7/29/12 8:51
KLGA, 4:51 AM,70,66,87,29.92,10,NNE,8.1,-,N/A,,Mostly Cloudy,30,7/29/12 8:51
KNYC, 4:51 AM,69.1,66,90,29.93,10,NNE,5.8,-,N/A,,Overcast,20,7/29/12 8:51
KEWR, 5:47 AM,69.8,66.2,88,29.95,10,North,8.1,-,N/A,,Mostly Cloudy,10,7/29/12 9:47
KEWR, 5:51 AM,69.1,66.9,93,29.95,10,NNE,8.1,-,N/A,,Mostly Cloudy,20,7/29/12 9:51
KJFK, 5:51 AM,70,66,87,29.96,10,NNE,5.8,-,N/A,,Mostly Cloudy,20,7/29/12 9:51
KLGA, 5:51 AM,70,66,87,29.94,10,NE,6.9,-,N/A,,Overcast,40,7/29/12 9:51
KNYC, 5:51 AM,69.1,66,90,29.95,10,ENE,3.5,-,N/A,,Overcast,60,7/29/12 9:51
KJFK, 6:15 AM,69.8,66.2,88,29.96,10,NE,6.9,-,N/A,,Overcast,40,7/29/12 10:15
KNYC, 6:32 AM,69.1,64.9,87,29.99,10,Calm,Calm,-,N/A,,Overcast,0,7/29/12 10:32
KEWR, 6:51 AM,70,66.9,90,29.96,10,NNE,6.9,-,N/A,,Mostly Cloudy,20,7/29/12 10:51
KJFK, 6:51 AM,70,66,87,29.97,10,NNE,6.9,-,N/A,,Mostly Cloudy,30,7/29/12 10:51
KLGA, 6:51 AM,71.1,66.9,87,29.96,10,NE,9.2,-,N/A,,Overcast,50,7/29/12 10:51
KNYC, 6:51 AM,69.1,66,90,29.96,10,North,3.5,-,N/A,,Overcast,10,7/29/12 10:51
KEWR, 7:07 AM,71.6,68,88,29.96,10,NNE,8.1,-,N/A,,Mostly Cloudy,20,7/29/12 11:07
KEWR, 7:51 AM,72,68,87,29.96,10,NNE,8.1,-,N/A,,Mostly Cloudy,20,7/29/12 11:51
KJFK, 7:51 AM,71.1,66.9,87,29.98,10,NNE,6.9,-,N/A,,Mostly Cloudy,30,7/29/12 11:51
KLGA, 7:51 AM,71.1,66,84,29.97,10,ENE,9.2,-,N/A,,Overcast,70,7/29/12 11:51
KNYC, 7:51 AM,70,64.9,84,29.97,10,ENE,9.2,-,N/A,,Overcast,70,7/29/12 11:51
KLGA, 8:37 AM,71.6,66.2,83,29.98,10,NE,10.4,-,N/A,,Overcast,50,7/29/12 12:37
KEWR, 8:51 AM,71.6,68,88,29.98,10,NNE,9.2,-,N/A,,Mostly Cloudy,20,7/29/12 12:51
KJFK, 8:51 AM,73,66.9,81,29.98,10,NE,9.2,-,N/A,,Mostly Cloudy,40,7/29/12 12:51
KLGA, 8:51 AM,71.6,66.2,83,29.98,10,NE,10.4,-,N/A,,Overcast,50,7/29/12 12:51
KNYC, 8:51 AM,71.1,64.9,81,29.99,10,Variable,3.5,-,N/A,,Overcast,0,7/29/12 12:51
KEWR, 9:51 AM,73.9,66.9,79,29.99,10,North,5.8,-,N/A,,Mostly Cloudy,360,7/29/12 13:51
